author.last_played,author.num_games_owned,author.num_reviews,author.playtime_at_review,author.playtime_forever,author.playtime_last_two_weeks,author.steamid,comment_count,developer_response,language,primarily_steam_deck,received_for_free,recommendationid,review,steam_purchase,timestamp_created,timestamp_dev_responded,timestamp_updated,voted_up,votes_funny,votes_up,weighted_vote_score,written_during_early_access
1754749071,2385,332,162,1421,1421,76561198318032004,0,,schinese,False,False,201685329,猫猫！还是可爱的大橘猫！放后台挂机，上班上累了切回来看一眼，就当自己也在享受钓鱼的乐趣了,True,1754633591,,1754633591,True,0,0,0.5,False
1754884610,0,3,180,1195,1195,76561198284327751,1,"您好，窗口的角落模式也可以调整大小的，您点击它的左下角有一个选择箭头，通过推动箭头可以调整大小，此外，窗口模式也可以调整大小，也是同样的方法通过点击边角进行脱拽即可。
如果您在游戏中遇到任何问题，都欢迎加群讨论～感谢您的支持与理解！如果您觉得我的回复能解决您的问题，能否给个好评～非常感谢！！",schinese,False,False,201775504,"壁纸模式和wallpaper，桌宠或者角落模式比较好，角落也太大了，干活老是要触发什么。
我需要更多的鹅！！更多的鹅！！更多的鹅！！更多的鹅！！更多的鹅！！更多的鹅！！更多的鹅！！更多的鹅！！更多的鹅！！更多的鹅！！更多的鹅！！更多的鹅！！更多的鹅！！更多的鹅！！",True,1754749279,1754811232,1754749279,False,1,1,0.494166076183319092,False
1754908496,0,13,2792,4178,4178,76561199391960406,0,,schinese,False,False,201699094,"好玩，demo就挂了51个小时，正式版上线也有很多新内容，可以看出官方有认真参考玩家反馈，价格也适中，喜欢这类半挂机收集游戏的不要错过。

以下是关于剧情的一些个人猜想：(剧透慎入）






从叫微光湖的地图场景能看到许多辐射标志，这里貌似曾经是某种武器库，其他地图背景也能看到大片的建筑废墟，和滴答水巷的青蛙npc对话会得知它喜欢收集的所谓各种“图案”应该就是过去文明留下的文字和图片。从水里可以钓上垃圾形状的鱼，图鉴的文案也暗示了这种奇怪的鱼是哪儿来的？

地图三红石地水洼可以更明显的看到背景里曾经是城镇的废墟，以及这片曾经是学校操场的地上不知怎么来的大坑，还有其他各种细节，都暗示了这个看似画风可爱温馨，对话幼稚的世界，可能处于后末日时代，末日前的文明可能因为大规模的武器打击灭亡了。海里的垃圾鱼可能是变异影响的产物，npc们可能是后末日时代才出现的动物文明。

最终结局的剧情，揭晓了奇奇其实是旧文明制造的机器人，奇奇曾经是它旧主的钓鱼帮手，旧主是个资深钓鱼佬，借奇奇之口留下了遗言，说最后还能看到有生灵继续钓鱼真是太好了，奇奇说自己的任务终于完成了，留给玩家一丝惆怅。",True,1754654075,,1754819297,True,0,2,0.54356849193572998,False
1754876788,0,3,295,447,343,76561198404995620,0,,japanese,False,True,201679308,请关注猫猫钓游记喵！请关注猫猫钓游记喵！,False,1754623798,,1754623798,True,0,1,0.432657927274703979,False
1754900890,0,3,120,159,159,76561198845157585,0,,schinese,False,False,201692713,可恶的steam其实我一直挂着啊显示时长那么短o(╥﹏╥)o非常让人心安的游戏，工作疲劳的时候看见可爱小猫坐在旁边悠闲钓鱼的心情不要太好。放在背景当白噪音真的很舒服，桌面功能真的无敌了！别的小动物的任务也不是那种强制的，不会push你做任务这一点设计的很好哇；；总之！不要放过这个小猫费舍好吗！！！,True,1754645210,,1754645210,True,0,0,0.481481492519378662,False
1754908963,0,2,367,1001,1002,76561198368650913,0,,schinese,False,False,201815937,就当壁纸软件用了，如果能够像wallpaper一样，开机自启就更好了,True,1754796794,,1754796794,True,0,0,0.5,False
1754807394,48,42,2390,3086,3086,76561198950398050,0,,schinese,False,False,201792121,画风清新治愈，猫猫可爱到犯规。挂着它当壁纸，看慵懒小猫甩竿发呆，水波粼粼，瞬间压力清零。操作？基本没有！纯纯的摸鱼神器，工作学习时偷偷看一眼，仿佛自己也得到了片刻宁静，太解压了！,True,1754765836,,1754765836,True,0,0,0.5,False
1754760313,254,25,651,1410,1410,76561198107818308,0,,schinese,False,False,201722218,"测试的时候两天就玩了20h+了，对于喜欢赛博钓鱼的人来说很上头。
但是，不能直接点击移动窗口的问题还存在，不知道是底层逻辑不能更改还是bug，虽然已经反馈两次了。
叭说了，开钓！",True,1754678422,,1754678422,True,0,0,0.5,False
1754634503,469,205,198,198,198,76561199212512145,0,,schinese,False,False,201707067,钓鱼佬永不空军！显示里钓不到，游戏里我还钓不到吗,True,1754663047,,1754663047,True,0,0,0.5,False
1754649269,66,3,179,236,236,76561198865753436,1,,schinese,False,False,201686512,快哉快哉，不知那位姑娘愿与小生一同玩小茂密钓鱼，猫之大，一屏装不下，嚯哈哈哈真是幸会幸会，不撸赛博猫，不知其中美，不陷其中情，不知其中味。一猫一竿一筐鱼，半醒半醉半浮沉。噫吁嚱，小生仰天大笑出门去咯！,True,1754635658,,1754635658,True,6,0,0.474452555179595947,False
1754832509,31925,702,259,259,259,76561198217186687,0,,schinese,False,False,201829966,和可爱的猫猫一起钓鱼，休闲又放松，期待增加更多种类~,True,1754817711,,1754817711,True,0,2,0.511152744293212891,False
1754909342,488,71,1059,2576,2576,76561198011426105,0,,tchinese,False,False,201761281,"很棒的遊戲，
還有很少見的""壁紙""模式，
可以把遊戲直接當作桌布在使用。
但缺少了一個看到裡面朋友的功能，
例如看到朋友所在區域、看到朋友的好感度等等。",True,1754731943,,1754731943,True,0,0,0.5,False
1754909563,305,18,669,2378,2378,76561198278507859,0,,schinese,False,False,201749681,全屏适配有问题，瑕不掩瑜,True,1754714304,,1754714304,True,0,0,0.5,False
1754910089,63,5,640,2587,2589,76561199241086053,0,,schinese,False,False,201813809,为什么我达成了小老鼠的第一个任务所有条件之后还说要更多的小鱼币？,True,1754793693,,1754793693,True,0,0,0.5,False
1754909171,42,7,507,567,567,76561198928400760,0,,koreana,False,False,201901257,"[h1] 딴 짓 하지말고 낚시하라고 [/h1]
귀여우니까 봐줄게",True,1754907232,,1754907232,True,0,0,0.5,False
1754910059,135,15,1192,2505,2505,76561198338721657,0,,schinese,False,False,201763594,demo全鱼图鉴，上架直接一个入,False,1754735023,,1754735023,True,0,0,0.5,False
1754909429,368,141,258,1668,1668,76561198286213982,0,,schinese,False,False,201778482,能不能记忆一下上次选择的背包排序方式？,True,1754752149,,1754752149,True,0,0,0.5,False
1754908017,77,26,33,1040,1040,76561199160516358,0,,schinese,False,False,201679277,"非常好游戏,用幼虫钓出来猫鱼",True,1754623752,,1754623752,True,0,0,0.5,False
1754907748,81,2,773,1223,1223,76561199031527327,0,,schinese,False,False,201885887,非常萌小猫，是很轻松的放置类，对于我这种狂热收集爱好者来说也还算友好，收集的速度适当，不会太快也没有太慢，感觉看目前还没开的地图和新区域至少能让我挂个100h左右不会腻。平时做事的时候把背景音乐关了只开音效很白噪音，总之喜欢。,True,1754881304,,1754881304,True,0,1,0.5,False
1754756551,0,8,219,255,255,76561198391792710,0,,russian,False,False,201699685,"Хорошая игра, красивый визуал и увлекательный геймплей.",True,1754654781,,1754673967,True,0,1,0.49253728985786438,False
1754909512,0,2,677,1427,1427,76561199745534203,0,,tchinese,False,False,201819304,"節奏偏慢 是個需要長時間掛機的遊戲 
",True,1754801865,,1754801865,True,0,0,0.5,False
1754846360,106,6,568,1824,1824,76561198241418740,0,,schinese,False,False,201760551,"“当一切都销声匿迹时，而手上有一根鱼竿的时候，要做什么呢？”
“那当然是抛竿啦！”
钓鱼是一种有着别样魅力的行动，不论任何时刻，我们正在做什么事情，只要有一根钓竿在手上，在基因深处都有这样的一种本能促使我们将手中的钓竿抛出。

猫猫钓游记就是这一根钓竿，优美的音乐加上鱼躁动时发出的声音构成这一首由万物构成的奏鸣曲。优秀的美术给人带来眼前一亮的清新感，给小猫换上不同的遮阳伞和鱼篓时总会因为猫猫被打扮得可可爱爱而露出笑容。

壁纸模式让人眼前一亮，不会影响到其他工作，桌宠模式也让人感觉非常清新，美中不足的是文案方面，有些鱼的描写实在get不到电波在哪，青蛙的文本也感觉重复得有些无趣。

请迅速出新的dlc！！！图鉴增加！装饰增加！！！

猫好！钓鱼好！！！",False,1754730983,,1754730983,True,0,1,0.5,False
1754902277,0,8,437,1004,1004,76561198110758920,0,,schinese,False,False,201826020,非常好猫猫，使我桌面转动,True,1754812275,,1754812275,True,0,0,0.5,False
1754887982,205,9,3791,3791,3791,76561198431624745,0,,schinese,False,False,201889960,要是钓上来的鱼在鱼缸里面可以长大就更好了,True,1754888137,,1754888137,True,0,2,0.537537515163421631,False
1754835452,0,14,1625,1724,1724,76561199755792803,0,,tchinese,False,False,201839596,一點懶都不能偷的勞碌貓咪與要求很多的奇奇怪怪好朋友,True,1754829639,,1754829639,True,0,0,0.5,False
1754909917,129,1,118,2256,2256,76561198463946467,0,,schinese,False,False,201685801,很休闲很好玩的桌面放置游戏,True,1754634381,,1754634381,True,0,0,0.5,False
1754872269,76,10,1762,1936,1936,76561198091328674,0,,schinese,False,False,201871991,我的爷爷一生都没停抽过烟，在我10岁的时候我母亲和我爷爷说：“如果你想活到见到你孙子大学毕业的话，就得立刻把烟戒了。”他的眼泪像泉水一样涌了下来，更重要的是他也意识到了自己生命中更为珍贵的东西，他十分伤心并很快的把烟给戒了，然而3年后他还是因为肺癌去世了。当时的我特别伤心，母亲在葬礼之后语重心长的对我说：“求求你千万不要碰一根烟，千万别学你的爷爷，不要让你的亲人承受和我们一般的丧亲之痛。”我在那之后哭了几天并且牢记了母亲的教导，现在的我已经28岁了，我必须说我很后悔之前没有抽过一根烟，因为这（部/本）（电影/游戏/书）让我得上了癌症。,True,1754861971,,1754861971,True,0,0,0.438496589660644531,False
1754910015,196,82,689,1203,1203,76561198124213958,0,,schinese,False,False,201859852,可爱鼠了，非常优质的挂机小游戏,False,1754849436,,1754849436,True,0,0,0.5,False
1754905709,0,17,319,1301,1301,76561198117316325,0,,french,False,False,201823075,L'un des meilleur jeu deuxième écran / idle game que j'ai vue.,True,1754807792,,1754807792,True,0,0,0.5,False
1754908942,0,13,635,3250,3250,76561198119926581,0,,koreana,False,False,201777906,UI도 너무 귀엽고 재미있어요! 꼭 한번 해보세여 강추합니다!!,True,1754751617,,1754751617,True,0,0,0.5,False
1754909789,0,5,220,396,396,76561198334182049,0,,schinese,False,False,201848717,很治愈，很喜欢这个游戏,True,1754838540,,1754838540,True,0,0,0.5,False
1754767410,84,14,90,2462,2462,76561198100818338,0,,schinese,False,False,201680043,赛博挂机钓鱼养成？没有人会拒绝的啦！,True,1754624925,,1754625142,True,0,0,0.5,False
1754637903,711,198,190,190,190,76561198844118552,0,,schinese,False,False,201698442,"自己钓鱼：不爽。
看猫钓鱼：爽！",True,1754653228,,1754653228,True,1,1,0.506172835826873779,False
1754904155,0,5,30,402,402,76561198292615866,0,,schinese,False,False,201684886,玩了好长时间的试玩，总算出正式版了,True,1754632868,,1754632868,True,0,0,0.5,False
1754909610,30,1,2544,4013,4013,76561199527464018,0,,schinese,False,False,201833675,都给我去钓鱼 哥们重度焦虑靠这个撑着的 太治愈了,True,1754822616,,1754822616,True,0,1,0.522058844566345215,False
1754908764,6598,41,1527,2256,2256,76561197990243426,0,,english,False,False,201796535,Meet friends and fish. That's it.,True,1754770538,,1754770538,True,0,0,0.5,False
1754908939,164,4,1180,3871,3871,76561198139784783,0,,tchinese,False,False,201754649,療育遊戲 大家都要玩,True,1754722249,,1754722249,True,0,0,0.5,False
1754909377,0,32,363,1686,1686,76561198311645226,0,,schinese,False,False,201732222,从试用等啊等总算等到你,True,1754689594,,1754689594,True,0,2,0.545454561710357666,False
1754909987,166,13,826,1968,1968,76561198363733016,0,,schinese,False,False,201838861,可爱治愈风挂机钓鱼小游戏,True,1754828864,,1754828864,True,0,0,0.5,False
1754639274,343,149,277,277,277,76561199135419344,0,,english,False,False,201690433,Who would say no to a cute cat that can fish on your desk?,True,1754641771,,1754641771,True,0,2,0.523809552192687988,False
1754910066,341,21,475,3501,3501,76561198858067683,0,,english,False,False,201730146,Fischer wallpaper is now the only wallpaper <3 <3,True,1754687201,,1754687201,True,0,3,0.501238584518432617,False
1754908694,0,1,262,650,650,76561199014013166,0,,koreana,False,False,201836277,마음이 편해지는 게임입니다,True,1754825794,,1754825794,True,0,0,0.5,False
1754865358,0,30,1021,2002,2002,76561198038906016,0,,english,False,False,201806615,"Amazing art, solid idler.",True,1754782847,,1754782847,True,0,0,0.5,False
1754902870,486,12,34,646,646,76561198044039966,0,,schinese,False,False,201684714,"猫猫猫！
摸摸摸！
鱼鱼鱼！",True,1754632583,,1754632583,True,1,1,0.52173912525177002,False
1754908640,0,5,3011,4273,4273,76561199837641457,0,,russian,False,False,201828673,одна из лучши игр на рабочий стол,True,1754815891,,1754815891,True,0,0,0.5,False
1754909828,48,5,1173,1786,1786,76561198111226867,0,,koreana,False,False,201825435,귀엽다... 힐링된다 할것도 많다...,True,1754811425,,1754811425,True,0,0,0.5,False
1754745487,0,6,262,262,262,76561199103674767,0,,english,False,False,201795878,Perfect Wallpaper,True,1754769841,,1754769841,True,0,0,0.5,False
1754908429,313,26,333,1962,1962,76561198074712058,0,,schinese,False,False,201825294,谁不喜欢可爱的猫猫呢,True,1754811202,,1754811202,True,0,0,0.5,False
1754900920,331,23,30,1202,1202,76561198228612172,0,,schinese,False,False,201693094,很可爱的放置小游戏~,True,1754645790,,1754645790,True,0,0,0.5,False
1754850186,242,44,10,10,10,76561198097002339,0,,spanish,False,False,201860657,muy muy tranquilo y aesthetic,True,1754850256,,1754850256,True,0,0,0.5,False
1754910024,119,12,605,1984,1984,76561198142260323,0,,schinese,False,False,201838950,好玩爱玩，摸鱼神器,True,1754828964,,1754828964,True,0,0,0.5,False
1754645789,134,4,294,294,294,76561198809147253,0,,schinese,False,False,201826105,非常好非常可爱的游戏,True,1754812392,,1754812392,True,0,0,0.5,False
1754908589,156,35,324,2293,2308,76561198806633214,0,,schinese,False,False,201696894,赛博撸猫猫,True,1754651172,,1754651172,True,0,1,0.517045438289642334,False
1754909519,213,90,1030,2924,2924,76561198040798261,0,,japanese,False,False,201816313,UIは最悪に近いけどそれ以外は理想に近い,True,1754797317,,1754797317,True,0,0,0.5,False
1754908674,0,11,2240,4131,4131,76561198226370200,0,,tchinese,False,False,201814243,掛機好遊戲,True,1754794291,,1754794291,True,0,0,0.5,False
1754910010,579,185,320,2285,2285,76561198825199968,0,,schinese,False,False,201813649,很好的挂机,False,1754793471,,1754793471,True,0,0,0.5,False
1754908527,46,4,242,1275,1275,76561198425856201,0,,schinese,False,False,201784178,好玩，爱玩,True,1754757592,,1754757592,True,0,0,0.5,False
1754909958,63,2,721,3447,3447,76561198424199973,0,,schinese,False,False,201715583,🐟长得在好看点就更好了,True,1754671482,,1754671482,True,1,0,0.5,False
1754909139,55,2,242,1517,1517,76561198293685388,0,,schinese,False,False,201690305,好玩爱玩 🐱🐱可爱捏！,True,1754641603,,1754641603,True,0,0,0.5,False
1754908640,0,2,242,1488,1488,76561198298676799,0,,koreana,False,False,201790389,참 괜찮은 게임입니다,True,1754764016,,1754764016,True,0,3,0.563492059707641602,False
1754909061,0,1,465,947,947,76561199567783329,0,,schinese,False,False,201881005,好玩,True,1754874015,,1754874015,True,0,0,0.5,False
1754909867,0,1,211,1093,1093,76561199066108707,0,,english,False,False,201761426,Cat good,True,1754732152,,1754732152,True,0,0,0.5,False
1754757943,0,13,38,150,150,76561199138547128,0,,english,False,False,201727000,Its cute.,True,1754683643,,1754683643,True,0,4,0.517992913722991943,False
1754891133,312,73,1467,1467,1467,76561199125568073,0,,koreana,False,False,201894472,모자 좀 늘려줘요,True,1754896176,,1754896176,True,0,0,0.5,False
1754842099,72,8,1059,1784,1784,76561198343448001,0,,schinese,False,False,201817105,好,True,1754798494,,1754798494,True,0,0,0.5,False
1754768349,0,8,321,587,587,76561198341531828,0,,schinese,False,False,201780718,还行,True,1754754280,,1754754280,True,0,0,0.5,False
1754738092,75,12,903,903,903,76561199193235696,0,,schinese,False,False,201766072,还行,True,1754738475,,1754738475,True,0,0,0.5,False
1754908894,40,2,190,2470,2470,76561198831459391,0,,koreana,False,False,201705185,귀엽습니다 귀여워 귀엽다 귀여움 자동낚시 귀여워,True,1754661135,,1754661135,True,0,0,0.5,False
1754908625,136,47,206,1207,1207,76561198210112129,0,,schinese,False,False,201830578,挂机神器,True,1754818561,,1754818561,True,0,0,0.5,False
1754909577,254,65,327,994,994,76561198100893100,0,,schinese,False,False,201818003,有猫，好👍,True,1754799851,,1754799851,True,0,0,0.5,False
1754899956,0,4,261,986,986,76561199030304788,0,,schinese,False,False,201769926,放松捏,True,1754743244,,1754743244,True,0,0,0.5,False
1754909050,0,5,1057,2700,2700,76561198383061233,0,,schinese,False,False,201762973,商店里面买的滑溜溜的窝料又BUG。。。,True,1754734195,,1754734195,True,0,0,0.5,False
1754909433,0,14,224,1065,1065,76561198362476829,0,,schinese,False,False,201746102,我摸鱼 小猫不需偷懒,True,1754708873,,1754708873,True,0,0,0.5,False
1754908703,82,11,1362,3223,3223,76561199426997430,0,,schinese,False,False,201816680,画风可爱,True,1754797859,,1754797859,True,0,0,0.5,False
1754909313,0,1,615,1596,1596,76561199561099517,0,,schinese,False,False,201816177,可以玩的电脑壁纸,True,1754797124,,1754797124,True,0,0,0.5,False
1754909423,0,11,30,2214,2214,76561198871088007,0,,koreana,False,False,201749825,피셔 귀여워 귀여워 귀여워,True,1754714552,,1754714552,True,0,0,0.5,False
1754909402,0,3,184,1502,1502,76561198323163558,0,,schinese,False,False,201761579,摸鱼摸鱼摸鱼摸鱼摸鱼摸鱼摸鱼摸鱼摸鱼摸鱼摸鱼摸鱼摸鱼摸鱼摸鱼摸鱼摸鱼,True,1754732373,,1754732373,True,0,0,0.5,False
1754908543,136,19,652,2760,2760,76561199794441886,0,,russian,False,False,201797301,7/10,True,1754771384,,1754771384,True,0,0,0.5,False
1754909848,8,2,1510,4437,4437,76561199338865290,0,,schinese,False,False,201761000,还可以,True,1754731569,,1754731569,True,0,0,0.5,False
1754910068,76,2,1123,1648,1648,76561198258672410,0,,tchinese,False,False,201841508,有夠療愈,True,1754831662,,1754831662,True,0,0,0.5,False
1754908964,56,4,60,4302,4302,76561198978823084,0,,japanese,False,False,201699726,癒し,True,1754654830,,1754654830,True,0,5,0.528707444667816162,False
1754909884,0,28,327,859,859,76561199820535709,0,,koreana,False,False,201759172,좋아요,True,1754729084,,1754729104,True,0,0,0.5,False
1754909074,0,3,241,2561,2561,76561198340695751,0,,japanese,False,False,201711182,chill,True,1754667160,,1754667160,True,0,1,0.453438013792037964,False
1754876490,286,10,496,527,527,76561198855998659,0,,schinese,False,False,201882646,1,True,1754876410,,1754876410,True,0,0,0.5,False
